,ID_Num,Up1,Up2,Up3,Dow1,Dow2,Dow3,Sed1,Sed2,Sed3,Hil1,Hil2,Hil3,OTU_ID
634,13.5,2.5,2.5,5.5,7.0,11.0,9.5,9.5,8.0,12.0,5.5,2.5,2.5,13.5
635,13.5,4.5,12.0,10.0,10.0,4.5,4.5,10.0,4.5,4.5,4.5,4.5,4.5,13.5
636,13.5,8.0,10.5,12.0,3.5,3.5,3.5,3.5,8.0,3.5,3.5,10.5,8.0,13.5
637,13.5,4.5,4.5,4.5,9.0,4.5,4.5,10.0,11.0,12.0,4.5,4.5,4.5,13.5
638,13.5,5.0,5.0,5.0,5.0,5.0,5.0,10.0,11.0,12.0,5.0,5.0,5.0,13.5
639,13.5,11.0,6.5,6.5,6.5,2.0,12.0,2.0,6.5,2.0,10.0,6.5,6.5,13.5
640,13.5,4.5,4.5,4.5,4.5,4.5,4.5,10.5,10.5,12.0,4.5,4.5,9.0,13.5
641,13.5,4.0,4.0,4.0,4.0,8.5,4.0,10.0,12.0,11.0,4.0,8.5,4.0,13.5
642,13.5,5.0,5.0,5.0,5.0,5.0,5.0,12.0,11.0,10.0,5.0,5.0,5.0,13.5
643,13.5,10.5,8.5,8.5,3.0,3.0,3.0,3.0,6.5,3.0,12.0,10.5,6.5,13.5
644,13.5,10.5,12.0,10.5,3.5,3.5,3.5,3.5,3.5,3.5,8.5,8.5,7.0,13.5
645,13.5,4.5,4.5,4.5,12.0,11.0,9.5,9.5,4.5,4.5,4.5,4.5,4.5,13.5
646,13.5,9.0,12.0,10.0,3.5,3.5,6.0,1.5,5.0,1.5,7.0,11.0,8.0,13.5
647,13.5,10.0,12.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,11.0,5.0,5.0,13.5
648,13.5,11.0,6.5,10.0,6.5,2.5,2.5,2.5,5.0,2.5,8.0,12.0,9.0,13.5
649,13.5,11.5,8.0,10.0,8.0,3.5,3.5,3.5,3.5,3.5,3.5,8.0,11.5,13.5
650,13.5,11.0,12.0,6.5,8.5,8.5,10.0,3.0,3.0,3.0,3.0,6.5,3.0,13.5
651,13.5,4.0,4.0,4.0,4.0,9.5,9.5,9.5,12.0,9.5,4.0,4.0,4.0,13.5
652,13.5,6.0,6.0,6.0,6.0,6.0,12.0,6.0,6.0,6.0,6.0,6.0,6.0,13.5
653,13.5,4.5,9.0,4.5,10.5,12.0,10.5,4.5,4.5,4.5,4.5,4.5,4.5,13.5
654,13.5,7.5,3.5,7.5,3.5,3.5,9.0,10.5,10.5,12.0,3.5,3.5,3.5,13.5
655,13.5,5.0,5.0,5.0,5.0,5.0,5.0,10.0,12.0,11.0,5.0,5.0,5.0,13.5
656,13.5,4.5,4.5,4.5,4.5,4.5,4.5,10.0,11.5,11.5,4.5,9.0,4.5,13.5
657,13.5,12.0,8.0,10.5,8.0,5.5,2.5,2.5,2.5,10.5,8.0,5.5,2.5,13.5
658,13.5,8.5,4.0,4.0,8.5,4.0,4.0,12.0,10.5,10.5,4.0,4.0,4.0,13.5
659,13.5,9.0,10.5,10.5,5.0,3.0,1.5,5.0,5.0,1.5,7.5,12.0,7.5,13.5
660,13.5,9.0,4.0,12.0,6.5,11.0,6.5,4.0,1.5,1.5,10.0,8.0,4.0,13.5
661,13.5,8.5,11.0,3.0,3.0,12.0,8.5,3.0,3.0,3.0,10.0,6.5,6.5,13.5
662,13.5,3.0,3.0,7.5,7.5,7.5,10.0,11.0,12.0,7.5,3.0,3.0,3.0,13.5
663,13.5,5.0,5.0,5.0,5.0,5.0,5.0,12.0,10.5,10.5,5.0,5.0,5.0,13.5
664,13.5,11.0,9.0,12.0,4.5,4.5,4.5,4.5,4.5,10.0,4.5,4.5,4.5,13.5
665,13.5,6.0,6.0,6.0,6.0,12.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,13.5
666,13.5,2.0,8.0,11.0,11.0,11.0,5.0,2.0,8.0,5.0,8.0,5.0,2.0,13.5
667,13.5,8.5,4.0,8.5,10.5,10.5,12.0,4.0,4.0,4.0,4.0,4.0,4.0,13.5
668,13.5,5.0,5.0,5.0,5.0,5.0,5.0,10.0,12.0,11.0,5.0,5.0,5.0,13.5
669,13.5,8.0,3.0,8.0,8.0,3.0,8.0,11.0,12.0,8.0,3.0,3.0,3.0,13.5
670,13.5,5.0,5.0,5.0,5.0,5.0,5.0,11.0,10.0,12.0,5.0,5.0,5.0,13.5
671,13.5,4.5,4.5,4.5,4.5,10.5,10.5,12.0,4.5,9.0,4.5,4.5,4.5,13.5
672,13.5,5.5,12.0,10.5,1.5,8.5,8.5,1.5,5.5,3.0,10.5,5.5,5.5,13.5
673,13.5,7.0,2.5,7.0,7.0,10.0,11.0,2.5,2.5,2.5,12.0,7.0,7.0,13.5
674,13.5,5.0,5.0,5.0,5.0,12.0,5.0,5.0,10.5,10.5,5.0,5.0,5.0,13.5
675,13.5,4.0,4.0,9.5,9.5,12.0,4.0,4.0,4.0,4.0,4.0,9.5,9.5,13.5
676,13.5,4.5,4.5,4.5,4.5,4.5,4.5,10.5,12.0,10.5,9.0,4.5,4.5,13.5
677,13.5,10.5,10.5,3.5,3.5,7.5,12.0,7.5,9.0,3.5,3.5,3.5,3.5,13.5
678,13.5,9.5,9.5,3.0,7.0,12.0,11.0,3.0,3.0,7.0,7.0,3.0,3.0,13.5
679,13.5,7.5,7.5,7.5,11.5,11.5,10.0,2.0,2.0,2.0,7.5,4.5,4.5,13.5
680,13.5,5.0,5.0,5.0,5.0,5.0,5.0,10.0,11.5,11.5,5.0,5.0,5.0,13.5
681,13.5,9.5,7.5,7.5,9.5,11.0,12.0,4.5,1.5,1.5,4.5,4.5,4.5,13.5
682,13.5,10.5,10.5,12.0,6.0,6.0,6.0,6.0,1.5,1.5,6.0,6.0,6.0,13.5
683,13.5,9.5,9.5,11.0,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,12.0,13.5
684,13.5,4.0,4.0,4.0,4.0,4.0,9.5,9.5,9.5,12.0,9.5,4.0,4.0,13.5
685,13.5,11.5,4.0,4.0,11.5,4.0,4.0,4.0,4.0,4.0,10.0,8.5,8.5,13.5
686,13.5,9.5,5.5,5.5,9.5,11.0,12.0,2.0,2.0,2.0,5.5,8.0,5.5,13.5
687,13.5,12.0,10.0,4.5,4.5,4.5,4.5,8.0,10.0,10.0,1.5,7.0,1.5,13.5
688,13.5,10.5,7.5,10.5,12.0,2.5,7.5,2.5,7.5,2.5,7.5,5.0,2.5,13.5
689,13.5,10.5,6.5,4.5,10.5,2.5,12.0,1.0,4.5,8.5,8.5,6.5,2.5,13.5
690,13.5,8.5,8.5,3.5,3.5,3.5,8.5,8.5,12.0,11.0,3.5,3.5,3.5,13.5
691,13.5,10.0,12.0,8.5,3.5,3.5,7.0,3.5,3.5,3.5,11.0,8.5,3.5,13.5
692,13.5,4.5,4.5,4.5,4.5,9.0,4.5,11.0,12.0,10.0,4.5,4.5,4.5,13.5
693,13.5,6.5,4.0,4.0,8.5,11.0,12.0,4.0,1.5,1.5,8.5,6.5,10.0,13.5
694,13.5,11.0,8.0,10.0,8.0,5.5,8.0,5.5,12.0,3.0,3.0,3.0,1.0,13.5
695,13.5,4.5,4.5,4.5,4.5,9.0,4.5,12.0,10.5,10.5,4.5,4.5,4.5,13.5
696,13.5,7.5,11.5,9.5,3.5,3.5,9.5,3.5,3.5,3.5,3.5,11.5,7.5,13.5
697,13.5,8.0,12.0,11.0,4.0,1.0,8.0,4.0,8.0,4.0,10.0,4.0,4.0,13.5
698,13.5,5.0,5.0,5.0,5.0,5.0,5.0,12.0,11.0,10.0,5.0,5.0,5.0,13.5
699,13.5,4.5,4.5,4.5,9.0,4.5,4.5,10.0,11.0,12.0,4.5,4.5,4.5,13.5
700,13.5,4.5,4.5,12.0,10.5,9.0,10.5,4.5,4.5,4.5,4.5,4.5,4.5,13.5
701,13.5,4.0,4.0,4.0,9.0,4.0,12.0,4.0,4.0,4.0,9.0,9.0,11.0,13.5
702,13.5,4.5,12.0,10.5,9.0,10.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,13.5
703,13.5,8.0,2.5,8.0,5.5,2.5,5.5,12.0,10.0,11.0,2.5,8.0,2.5,13.5
704,13.5,11.0,3.5,11.0,11.0,3.5,8.0,3.5,3.5,3.5,8.0,3.5,8.0,13.5
705,13.5,9.0,12.0,11.0,3.5,3.5,9.0,3.5,3.5,7.0,9.0,3.5,3.5,13.5
706,13.5,10.5,9.0,10.5,7.0,3.0,3.0,3.0,3.0,7.0,3.0,12.0,7.0,13.5
707,13.5,7.5,7.5,12.0,7.5,7.5,7.5,2.0,11.0,2.0,2.0,4.0,7.5,13.5
708,13.5,9.5,4.5,12.0,11.0,9.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,13.5
709,13.5,12.0,8.0,8.0,3.0,3.0,3.0,3.0,8.0,8.0,8.0,3.0,11.0,13.5
710,13.5,12.0,4.5,4.5,4.5,4.5,10.0,9.0,11.0,4.5,4.5,4.5,4.5,13.5
711,13.5,9.5,9.5,6.0,6.0,11.5,6.0,2.0,2.0,2.0,11.5,6.0,6.0,13.5
712,13.5,2.0,6.5,9.0,9.0,1.0,11.0,6.5,4.0,12.0,9.0,4.0,4.0,13.5
713,13.5,8.5,4.0,12.0,4.0,10.0,4.0,4.0,4.0,4.0,4.0,8.5,11.0,13.5
714,13.5,10.5,5.5,8.5,2.5,5.5,7.0,2.5,2.5,2.5,10.5,12.0,8.5,13.5
715,13.5,9.0,7.0,11.0,3.0,1.0,3.0,3.0,5.5,5.5,12.0,8.0,10.0,13.5
716,13.5,5.5,5.5,5.5,5.5,5.5,12.0,5.5,5.5,5.5,11.0,5.5,5.5,13.5
717,13.5,11.0,7.0,12.0,7.0,4.0,4.0,4.0,1.5,1.5,9.0,10.0,7.0,13.5
718,13.5,10.5,7.0,8.0,5.5,5.5,3.0,1.0,3.0,3.0,12.0,9.0,10.5,13.5
719,13.5,4.5,4.5,4.5,4.5,4.5,4.5,11.5,11.5,10.0,4.5,9.0,4.5,13.5
720,13.5,2.0,12.0,8.5,8.5,5.0,2.0,2.0,8.5,5.0,5.0,8.5,11.0,13.5
721,13.5,5.0,5.0,5.0,12.0,10.5,5.0,5.0,10.5,5.0,5.0,5.0,5.0,13.5
722,13.5,4.5,4.5,4.5,4.5,4.5,4.5,11.5,11.5,10.0,4.5,9.0,4.5,13.5
723,13.5,8.0,3.0,11.0,3.0,5.5,3.0,1.0,8.0,10.0,12.0,8.0,5.5,13.5
724,13.5,4.0,4.0,9.5,4.0,4.0,4.0,12.0,9.5,9.5,4.0,9.5,4.0,13.5
725,13.5,10.0,12.0,11.0,2.0,5.0,9.0,2.0,5.0,2.0,5.0,7.5,7.5,13.5
726,13.5,6.0,6.0,6.0,12.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,13.5
727,13.5,10.5,6.5,9.0,10.5,2.5,6.5,2.5,6.5,2.5,2.5,12.0,6.5,13.5
728,13.5,4.5,4.5,11.0,12.0,4.5,4.5,4.5,4.5,4.5,4.5,9.0,10.0,13.5
729,13.5,4.5,4.5,4.5,4.5,4.5,4.5,11.0,12.0,9.5,4.5,9.5,4.5,13.5
730,13.5,5.5,5.5,5.5,5.5,5.5,5.5,12.0,11.0,5.5,5.5,5.5,5.5,13.5
731,13.5,8.5,5.5,8.5,1.5,5.5,10.5,1.5,5.5,3.0,12.0,5.5,10.5,13.5
732,13.5,3.0,3.0,11.0,8.5,12.0,3.0,8.5,3.0,3.0,8.5,6.0,8.5,13.5
733,13.5,9.5,8.0,4.0,11.0,9.5,12.0,4.0,4.0,4.0,4.0,4.0,4.0,13.5
734,13.5,11.0,7.0,9.0,5.5,2.5,9.0,2.5,2.5,2.5,5.5,9.0,12.0,13.5
735,13.5,4.5,4.5,4.5,9.0,4.5,4.5,11.0,10.0,12.0,4.5,4.5,4.5,13.5
736,13.0,11.0,3.0,7.5,7.5,12.0,7.5,3.0,3.0,3.0,7.5,3.0,10.0,14.0
737,13.0,10.0,11.5,6.5,2.5,9.0,5.0,2.5,2.5,2.5,8.0,11.5,6.5,14.0
738,13.0,5.0,5.0,5.0,5.0,5.0,5.0,10.5,12.0,10.5,5.0,5.0,5.0,14.0
739,13.0,6.0,6.0,2.5,12.0,9.5,9.5,9.5,2.5,6.0,9.5,2.5,2.5,14.0
740,13.0,2.0,7.0,7.0,2.0,7.0,11.0,7.0,2.0,7.0,12.0,7.0,7.0,14.0
741,13.0,4.5,4.5,4.5,9.0,4.5,4.5,11.0,11.0,11.0,4.5,4.5,4.5,14.0
742,13.0,3.5,8.5,8.5,6.0,3.5,1.0,11.5,11.5,8.5,8.5,3.5,3.5,14.0
743,13.0,3.5,3.5,7.0,11.5,8.5,11.5,10.0,3.5,3.5,3.5,8.5,3.5,14.0
744,13.0,6.5,10.5,3.5,6.5,1.0,12.0,6.5,10.5,6.5,9.0,2.0,3.5,14.0
745,13.0,8.0,10.5,6.0,3.0,3.0,12.0,3.0,3.0,3.0,10.5,8.0,8.0,14.0
746,13.0,7.5,3.5,11.5,9.5,11.5,3.5,7.5,3.5,3.5,3.5,9.5,3.5,14.0
747,13.0,6.5,11.5,11.5,2.5,2.5,6.5,2.5,9.5,6.5,6.5,9.5,2.5,14.0
748,13.0,8.5,12.0,11.0,8.5,4.0,2.0,1.0,4.0,4.0,10.0,6.5,6.5,14.0
749,13.0,10.0,11.5,3.0,6.5,3.0,8.5,3.0,11.5,6.5,8.5,3.0,3.0,14.0
750,13.0,4.0,4.0,4.0,4.0,4.0,4.0,10.0,8.5,12.0,11.0,4.0,8.5,14.0
751,13.0,8.0,6.5,4.5,2.0,2.0,9.0,10.0,12.0,11.0,6.5,4.5,2.0,14.0
752,13.0,10.0,8.5,2.5,11.0,6.0,12.0,2.5,2.5,6.0,6.0,8.5,2.5,14.0
753,13.0,4.5,4.5,4.5,4.5,4.5,4.5,11.5,10.0,11.5,4.5,4.5,9.0,14.0
754,13.0,11.0,8.0,8.0,10.0,12.0,5.5,2.5,2.5,5.5,2.5,8.0,2.5,14.0
755,13.0,4.0,4.0,8.5,8.5,4.0,4.0,12.0,10.5,10.5,4.0,4.0,4.0,14.0
756,13.0,3.5,3.5,9.0,3.5,3.5,9.0,9.0,12.0,9.0,9.0,3.5,3.5,14.0
757,13.0,9.0,11.5,9.0,2.0,2.0,6.5,4.5,2.0,4.5,9.0,6.5,11.5,14.0
758,13.0,11.0,12.0,8.5,4.5,4.5,7.0,2.0,2.0,2.0,8.5,6.0,10.0,14.0
759,13.0,4.5,4.5,4.5,4.5,9.5,4.5,4.5,12.0,11.0,4.5,9.5,4.5,14.0
760,13.0,10.5,9.0,4.5,4.5,4.5,12.0,4.5,4.5,4.5,10.5,4.5,4.5,14.0
761,13.0,5.0,5.0,5.0,10.5,5.0,12.0,5.0,5.0,10.5,5.0,5.0,5.0,14.0
762,13.0,8.5,12.0,11.0,4.0,4.0,4.0,4.0,8.5,4.0,10.0,4.0,4.0,14.0
763,13.0,9.0,4.5,4.5,10.0,12.0,4.5,4.5,4.5,4.5,11.0,4.5,4.5,14.0
764,13.0,9.5,2.5,7.5,2.5,12.0,7.5,2.5,2.5,5.5,9.5,5.5,11.0,14.0
765,13.0,5.5,5.5,5.5,5.5,5.5,5.5,12.0,11.0,5.5,5.5,5.5,5.5,14.0
766,13.0,7.5,3.5,3.5,3.5,3.5,3.5,11.0,12.0,10.0,9.0,7.5,3.5,14.0
767,13.0,12.0,8.5,8.5,5.5,8.5,11.0,2.5,2.5,2.5,2.5,5.5,8.5,14.0
768,13.0,10.0,10.0,10.0,7.0,7.0,4.5,2.0,2.0,2.0,4.5,12.0,7.0,14.0
769,13.0,4.5,9.5,4.5,11.0,9.5,12.0,4.5,4.5,4.5,4.5,4.5,4.5,14.0
770,13.0,11.5,4.5,7.0,7.0,4.5,9.5,1.5,3.0,1.5,9.5,7.0,11.5,14.0
771,13.0,10.0,10.0,10.0,6.0,2.0,12.0,2.0,2.0,6.0,6.0,6.0,6.0,14.0
772,13.0,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,14.0
773,13.0,8.5,3.0,12.0,8.5,3.0,3.0,8.5,8.5,8.5,3.0,8.5,3.0,14.0
774,13.0,5.0,5.0,5.0,5.0,5.0,5.0,12.0,10.5,10.5,5.0,5.0,5.0,14.0
775,13.0,10.5,10.5,10.5,3.0,3.0,7.0,7.0,7.0,10.5,3.0,3.0,3.0,14.0
776,13.0,10.5,5.5,9.0,10.5,8.0,5.5,2.0,2.0,2.0,12.0,5.5,5.5,14.0
777,13.0,5.5,12.0,5.5,7.5,4.0,7.5,2.0,1.0,3.0,10.0,9.0,11.0,14.0
778,13.0,6.0,12.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,14.0
779,13.0,5.0,5.0,5.0,5.0,5.0,5.0,11.0,11.0,11.0,5.0,5.0,5.0,14.0
780,13.0,10.0,3.0,7.0,10.0,3.0,12.0,7.0,3.0,3.0,3.0,7.0,10.0,14.0
781,13.0,3.5,3.5,8.5,8.5,10.5,10.5,7.0,3.5,3.5,3.5,3.5,12.0,14.0
782,13.0,5.0,5.0,9.5,5.0,9.5,9.5,1.5,5.0,1.5,12.0,9.5,5.0,14.0
783,13.0,8.5,8.5,2.5,8.5,8.5,2.5,2.5,11.0,5.5,2.5,12.0,5.5,14.0
784,13.0,5.0,5.0,5.0,10.5,5.0,12.0,5.0,10.5,5.0,5.0,5.0,5.0,14.0
785,13.0,5.5,5.5,5.5,12.0,5.5,11.0,5.5,5.5,5.5,5.5,5.5,5.5,14.0
786,13.0,11.5,4.0,10.0,4.0,11.5,4.0,8.5,4.0,4.0,8.5,4.0,4.0,14.0
787,13.0,11.5,9.5,11.5,5.0,7.5,5.0,7.5,2.0,5.0,9.5,2.0,2.0,14.0
788,13.0,7.0,1.5,7.0,4.0,9.0,7.0,4.0,1.5,4.0,10.5,10.5,12.0,14.0
789,13.0,9.5,4.0,4.0,12.0,9.5,9.5,4.0,4.0,4.0,9.5,4.0,4.0,14.0
790,13.0,8.5,3.5,3.5,3.5,3.5,8.5,3.5,3.5,8.5,11.0,8.5,12.0,14.0
791,13.0,9.0,12.0,11.0,6.0,2.0,4.0,6.0,9.0,6.0,2.0,9.0,2.0,14.0
792,13.0,9.0,9.0,4.0,4.0,11.0,4.0,4.0,9.0,12.0,4.0,4.0,4.0,14.0
793,13.0,4.5,4.5,4.5,9.0,4.5,4.5,12.0,10.0,11.0,4.5,4.5,4.5,14.0
794,13.0,9.5,7.5,11.5,9.5,11.5,7.5,3.5,3.5,3.5,3.5,3.5,3.5,14.0
795,13.0,5.5,5.5,5.5,12.0,5.5,11.0,5.5,5.5,5.5,5.5,5.5,5.5,14.0
796,13.0,5.5,5.5,5.5,5.5,5.5,5.5,12.0,5.5,11.0,5.5,5.5,5.5,14.0
797,13.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,12.0,11.0,5.0,5.0,5.0,14.0
798,13.0,3.0,8.5,3.0,3.0,3.0,8.5,10.0,12.0,11.0,6.5,6.5,3.0,14.0
799,13.0,5.0,5.0,5.0,5.0,5.0,5.0,11.5,11.5,10.0,5.0,5.0,5.0,14.0
800,13.0,4.5,10.0,11.0,4.5,4.5,4.5,4.5,4.5,4.5,9.0,12.0,4.5,14.0
801,13.0,3.5,3.5,3.5,3.5,3.5,8.5,12.0,10.0,11.0,8.5,7.0,3.5,14.0
802,13.0,4.0,11.0,4.0,12.0,9.5,9.5,4.0,4.0,4.0,4.0,4.0,8.0,14.0
803,13.0,3.0,10.5,10.5,10.5,3.0,3.0,3.0,7.0,3.0,7.0,7.0,10.5,14.0
804,13.0,4.5,12.0,10.0,11.0,4.5,9.0,4.5,4.5,4.5,4.5,4.5,4.5,14.0
805,13.0,11.0,12.0,9.5,7.0,3.0,3.0,3.0,7.0,3.0,3.0,7.0,9.5,14.0
806,13.0,4.5,4.5,4.5,4.5,10.0,11.0,12.0,4.5,4.5,9.0,4.5,4.5,14.0
807,13.0,9.0,10.0,6.0,3.0,12.0,7.5,3.0,7.5,3.0,11.0,3.0,3.0,14.0
808,13.0,10.0,12.0,11.0,4.0,1.0,7.5,4.0,2.0,6.0,7.5,9.0,4.0,14.0
809,13.0,8.0,3.5,8.0,10.0,3.5,11.5,3.5,3.5,3.5,11.5,3.5,8.0,14.0
810,13.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,12.0,11.0,5.0,5.0,5.0,14.0
811,13.0,4.5,4.5,11.5,11.5,4.5,9.5,4.5,4.5,4.5,9.5,4.5,4.5,14.0
812,13.0,4.5,10.5,10.5,10.5,4.5,10.5,4.5,4.5,4.5,4.5,4.5,4.5,14.0
813,13.0,6.0,6.0,6.0,6.0,6.0,12.0,6.0,6.0,6.0,6.0,6.0,6.0,14.0
814,13.0,9.0,12.0,7.5,5.0,7.5,10.5,2.0,2.0,2.0,5.0,10.5,5.0,14.0
815,13.0,11.5,6.0,6.0,9.5,11.5,6.0,2.0,6.0,2.0,9.5,6.0,2.0,14.0
816,13.0,6.0,10.0,6.0,6.0,2.0,6.0,2.0,2.0,6.0,10.0,10.0,12.0,14.0
817,13.0,7.5,12.0,11.0,2.0,7.5,2.0,4.5,7.5,2.0,10.0,4.5,7.5,14.0
818,13.0,9.5,9.5,9.5,4.0,4.0,4.0,4.0,4.0,4.0,9.5,12.0,4.0,14.0
819,13.0,9.0,7.0,11.0,6.0,5.0,9.0,2.5,2.5,2.5,9.0,2.5,12.0,14.0
820,13.0,10.5,6.5,6.5,12.0,10.5,6.5,2.5,9.0,6.5,2.5,2.5,2.5,14.0
821,13.0,5.0,5.0,5.0,5.0,5.0,5.0,12.0,10.0,11.0,5.0,5.0,5.0,14.0
822,13.0,3.5,3.5,7.0,3.5,3.5,11.0,8.5,10.0,12.0,8.5,3.5,3.5,14.0
823,13.0,1.0,9.0,6.0,3.0,6.0,6.0,9.0,11.0,12.0,9.0,3.0,3.0,14.0
824,13.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,11.0,12.0,5.0,5.0,5.0,14.0
825,13.0,11.0,12.0,9.5,4.5,4.5,4.5,4.5,4.5,4.5,9.5,4.5,4.5,14.0
826,13.0,10.5,7.5,10.5,12.0,3.0,7.5,3.0,7.5,3.0,3.0,3.0,7.5,14.0
827,13.0,4.5,4.5,9.0,10.0,12.0,4.5,11.0,4.5,4.5,4.5,4.5,4.5,14.0
828,13.0,4.5,4.5,4.5,4.5,4.5,9.0,10.5,10.5,12.0,4.5,4.5,4.5,14.0
829,13.0,10.0,12.0,9.0,4.0,2.0,2.0,2.0,5.5,5.5,7.0,11.0,8.0,14.0
830,13.0,8.5,12.0,11.0,3.5,3.5,3.5,3.5,8.5,3.5,8.5,8.5,3.5,14.0
831,13.0,3.0,3.0,7.0,7.0,7.0,12.0,3.0,3.0,3.0,11.0,9.0,10.0,14.0
832,13.0,5.0,10.5,5.0,5.0,5.0,12.0,5.0,5.0,5.0,10.5,5.0,5.0,14.0
833,13.0,10.5,10.5,4.0,8.5,8.5,4.0,4.0,12.0,4.0,4.0,4.0,4.0,14.0
834,13.0,4.5,4.5,4.5,4.5,4.5,4.5,4.5,10.5,9.0,4.5,10.5,12.0,14.0
835,13.0,4.5,4.5,9.0,4.5,4.5,4.5,12.0,11.0,10.0,4.5,4.5,4.5,14.0
836,13.0,5.0,5.0,5.0,5.0,5.0,5.0,12.0,10.5,10.5,5.0,5.0,5.0,14.0
837,13.0,3.5,3.5,9.0,7.5,7.5,12.0,3.5,3.5,3.5,11.0,3.5,10.0,14.0
838,13.0,5.0,9.0,5.0,1.5,1.5,5.0,11.0,12.0,9.0,5.0,9.0,5.0,14.0
839,13.0,11.0,4.0,9.0,4.0,4.0,4.0,4.0,10.0,4.0,12.0,4.0,8.0,14.0
840,13.0,5.0,5.0,5.0,5.0,5.0,5.0,11.0,12.0,10.0,5.0,5.0,5.0,14.0
841,13.0,8.5,12.0,3.5,8.5,3.5,11.0,3.5,3.5,3.5,8.5,8.5,3.5,14.0
842,13.0,11.0,6.5,2.5,9.0,10.0,6.5,2.5,6.5,12.0,2.5,6.5,2.5,14.0
843,13.0,6.0,12.0,11.0,3.5,1.5,1.5,6.0,6.0,3.5,10.0,8.5,8.5,14.0
844,13.0,9.5,4.5,4.5,11.0,12.0,9.5,4.5,4.5,4.5,4.5,4.5,4.5,14.0
845,13.0,4.0,4.0,4.0,12.0,9.0,11.0,4.0,9.0,4.0,9.0,4.0,4.0,14.0
846,13.0,6.5,12.0,10.0,4.5,1.5,4.5,1.5,3.0,6.5,8.5,11.0,8.5,14.0
847,13.0,5.0,10.5,5.0,12.0,5.0,5.0,5.0,5.0,5.0,10.5,5.0,5.0,14.0
848,13.0,10.5,4.5,10.5,4.5,12.0,4.5,4.5,4.5,9.0,4.5,4.5,4.5,14.0
849,13.0,10.0,12.0,11.0,7.5,3.0,7.5,3.0,7.5,3.0,3.0,3.0,7.5,14.0
850,13.0,9.5,4.0,4.0,4.0,4.0,9.5,4.0,4.0,4.0,12.0,9.5,9.5,14.0
851,13.0,4.5,4.5,4.5,9.0,4.5,4.5,10.0,12.0,11.0,4.5,4.5,4.5,14.0
852,13.0,12.0,4.0,9.0,4.0,4.0,9.0,4.0,4.0,9.0,11.0,4.0,4.0,14.0
853,13.0,7.5,3.0,12.0,3.0,10.5,3.0,3.0,7.5,7.5,10.5,7.5,3.0,14.0
854,13.0,10.0,8.0,8.0,2.5,5.5,12.0,5.5,2.5,2.5,11.0,2.5,8.0,14.0
855,13.0,11.0,8.0,12.0,4.5,2.5,8.0,2.5,4.5,10.0,8.0,6.0,1.0,14.0
856,13.0,7.5,2.5,7.5,7.5,11.0,2.5,7.5,7.5,12.0,2.5,7.5,2.5,14.0
857,13.0,11.0,12.0,10.0,5.0,8.5,5.0,1.5,1.5,5.0,8.5,5.0,5.0,14.0
858,13.0,9.0,12.0,9.0,4.0,9.0,4.0,4.0,4.0,4.0,11.0,4.0,4.0,14.0
859,13.0,4.0,8.5,4.0,12.0,4.0,10.5,4.0,4.0,4.0,8.5,4.0,10.5,14.0
860,13.0,2.0,5.5,8.5,5.5,7.0,12.0,2.0,4.0,2.0,11.0,8.5,10.0,14.0
861,13.0,7.5,7.5,10.5,3.5,3.5,3.5,3.5,3.5,3.5,9.0,10.5,12.0,14.0
862,13.0,7.5,9.5,7.5,9.5,12.0,11.0,6.0,4.0,1.5,1.5,4.0,4.0,14.0
863,13.0,4.5,4.5,4.5,11.5,4.5,4.5,4.5,4.5,9.5,4.5,9.5,11.5,14.0
864,13.0,9.0,12.0,10.0,1.0,4.5,4.5,4.5,4.5,4.5,4.5,8.0,11.0,14.0
865,13.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,11.0,12.0,5.0,5.0,5.0,14.0
866,13.0,5.5,12.0,11.0,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,14.0
867,13.0,4.0,11.0,9.0,4.0,12.0,9.0,4.0,4.0,9.0,4.0,4.0,4.0,14.0
868,13.0,12.0,9.5,6.5,6.5,9.5,3.5,1.5,1.5,3.5,6.5,6.5,11.0,14.0
869,13.0,9.0,12.0,11.0,2.5,6.0,2.5,2.5,6.0,2.5,6.0,9.0,9.0,14.0
870,13.0,4.0,4.0,9.0,11.0,12.0,9.0,4.0,4.0,4.0,9.0,4.0,4.0,14.0
871,13.0,11.0,12.0,4.5,4.5,4.5,9.0,4.5,4.5,4.5,4.5,10.0,4.5,14.0
872,13.0,12.0,11.0,4.5,6.5,9.0,2.0,2.0,4.5,2.0,9.0,9.0,6.5,14.0
873,13.0,4.5,4.5,10.0,10.0,4.5,12.0,4.5,4.5,10.0,4.5,4.5,4.5,14.0
